species,common_name,family,region,venom_type,toxicity_level,antivenom_available,conservation_status,habitat,avg_length,max_length,image_path,venomous
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000032.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000033.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_42.JPG,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_40.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_68.JPG,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000019.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000031.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000018.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_69.JPG,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_41.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000034.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000020.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000008.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_46.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000023.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000022.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_53.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_47.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_6.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_20.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_34.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000045.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000050.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000044.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_35.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_21.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_7.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_5.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_23.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000052.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000047.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_22.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_36.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_32.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000057.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000043.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000042.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000056.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_27.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_33.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_1.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_3.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_19.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_25.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_31.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000040.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000055.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000041.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_30.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_24.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_18.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_2.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_15.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_29.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000065.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_28.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_14.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000067.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000066.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_17.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_9.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_13.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000062.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000063.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_12.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_38.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000061.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000049.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_39.JPG,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_76.png,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_62.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000006.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_63.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_77.png,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000038.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000004.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000039.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_60.JPG,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_74.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_70.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000015.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000029.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000028.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000014.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_71.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_59.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_81.jpeg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_67.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_73.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000016.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/000017.jpg,False
Xenochrophis piscator,Checkered Keelback,Colubridae,Throughout India,Mildly venomous,Non-toxic,No,Least Concern,Freshwater habitats,75,175,data/raw_images/Non-Venomous/Checkered Keelback/Checkered_72.jpg,False
